tenure_months,contract_type,monthly_charges,online_security,tech_support,payment_method,paperless_billing,senior_citizen,age,gender,internet_service,online_backup,device_protection,streaming_tv,streaming_movies,total_charges,support_tickets,complaint_count,usage_hours_per_month,email_opens_rate,nps_score,days_since_last_interaction,churn,satisfaction,customer_lifetime_value
43,Two year,98.39306072303717,1,1,Credit card,1,0,31,Female,Fiber optic,1,0,0,1,4230.901611090598,3,2,6.283751964965926,44.388682004121776,55,11,0,1,3639.581890741232
8,Month-to-month,56.60434119690056,0,1,Electronic check,1,0,63,Female,DSL,1,0,1,0,452.8347295752045,4,3,79.55815600828639,74.54168767568557,16,1,1,2,1195.112966414869
18,Month-to-month,70.62080445847117,0,0,Electronic check,1,0,60,Male,DSL,1,0,0,1,1271.174480252481,5,3,21.39440297803704,16.70895290512346,11,161,1,0,3190.963767966511
34,One year,67.43358555738212,1,1,Bank transfer,0,0,18,Female,Fiber optic,0,0,0,1,2292.741908950992,2,0,59.57772506568908,48.64573482757607,-41,6,0,2,1898.1948089127006
15,Month-to-month,102.5287395554673,0,0,Electronic check,1,0,29,Female,Fiber optic,0,1,1,0,1537.9310933320094,5,0,84.33428085398731,15.930311208256379,7,18,1,2,2581.40037409631
42,Two year,98.1158718399131,1,1,Credit card,1,0,41,Male,DSL,0,1,1,1,4120.86661727635,4,2,51.94000296802152,47.16477928295573,76,30,0,2,3558.276801006723
30,Two year,84.3044494130223,0,0,Credit card,1,0,44,Female,Fiber optic,0,1,0,0,2529.133482390669,2,2,58.92869366327617,70.74405729301944,40,45,1,2,2475.7983352121637
23,Month-to-month,74.22716676900615,0,0,Electronic check,1,0,60,Male,Fiber optic,0,0,1,0,1707.2248356871414,7,0,58.88983558707287,12.08726547810102,-25,125,1,1,2049.0424397986208
10,Month-to-month,44.93360786937748,0,0,Mailed check,1,0,35,Female,DSL,0,0,0,0,449.3360786937748,1,0,42.88073776103483,66.45791165473395,87,1,0,2,2379.5936746650887
15,One year,72.26423592721174,0,0,Bank transfer,0,0,34,Male,Fiber optic,1,0,0,0,1083.9635389081761,4,0,2.1690966595089014,57.27439493114028,1,1,0,1,1961.1670376296636
64,Two year,77.6809749513143,1,1,Credit card,1,0,55,Female,Fiber optic,1,0,1,1,4971.582396884115,2,3,131.0436025491758,62.305434634511,6,5,0,2,3263.9992491144394
21,One year,85.85458248324386,1,0,Bank transfer,0,0,18,Male,No,0,0,0,0,1802.946232148121,5,0,27.045852263478906,75.433265938576,10,0,0,2,2137.2157813255335
22,Month-to-month,97.54563199739428,0,0,Electronic check,1,1,75,Male,DSL,0,0,0,0,2146.0039039426742,14,2,13.104283015215266,20.582962193436707,-8,86,1,1,2411.8633436144346
43,Two year,92.09417316637057,1,1,Credit card,1,0,61,Male,DSL,1,1,0,0,3960.0494461539342,2,0,151.40468427058244,72.9813398179744,51,14,0,2,3410.5992285901216
46,Two year,81.27650826097053,1,1,Credit card,1,1,66,Male,DSL,1,1,1,0,3738.7193800046443,4,0,15.35730048624955,74.05434881278987,75,27,0,2,3576.897565340041
69,Two year,64.47743708086121,1,1,Credit card,1,0,45,Male,DSL,0,0,0,1,4448.943158579424,2,0,45.675438861642,43.24921030189466,9,16,0,2,3921.971953906232
17,Month-to-month,107.99393520193951,0,0,Electronic check,1,0,18,Male,DSL,0,1,1,1,1835.8968984329717,9,0,34.71481478350817,23.93514072962949,25,68,1,2,2104.8457071836415
9,Month-to-month,60.91731535227287,1,0,Mailed check,0,0,55,Male,Fiber optic,0,1,1,0,548.2558381704558,4,1,37.39735424496408,74.39213401174368,35,26,1,2,1654.21757614291
35,Two year,52.05444292130859,0,1,Credit card,0,0,29,Male,DSL,0,0,1,1,1821.9055022458008,2,0,105.7614832340359,57.05824458120195,-9,18,0,2,2345.9470876674413
9,Month-to-month,74.75169294267184,0,0,Electronic check,0,1,76,Male,Fiber optic,0,0,0,0,672.7652364840466,5,1,37.6386171246145,67.43738438770924,-6,17,1,2,1300.2259196598447
5,One year,56.82890950143101,0,1,Mailed check,0,0,55,Male,Fiber optic,0,1,1,1,284.14454750715504,1,0,32.26888820588605,47.61465601214575,28,4,1,2,1036.24720007704
2,Month-to-month,51.03151184394097,1,1,Mailed check,1,0,41,Female,DSL,0,0,0,0,102.06302368788194,0,1,11.159060999701277,40.505298350737675,58,44,0,2,1773.9147324276582
22,Month-to-month,73.20000413761935,0,0,Electronic check,1,0,24,Female,Fiber optic,1,0,1,0,1610.4000910276256,9,1,36.13078964525817,15.480771129690844,-20,137,1,1,2554.3154186109223
33,One year,74.41902045414714,1,0,Mailed check,0,0,23,Male,DSL,1,1,1,0,2455.827674986856,2,0,1.2517525618404948,60.24023654321696,5,4,0,2,2158.453860934868
21,One year,82.55664426264337,0,1,Bank transfer,0,0,29,Female,Fiber optic,1,1,0,0,1733.689529515511,0,0,56.913668341482435,50.10235935154259,48,36,0,2,2500.075683896152
8,Month-to-month,71.11724668831457,0,0,Electronic check,1,0,41,Male,Fiber optic,1,0,1,0,568.9379735065165,10,4,12.252772989958453,23.849668877812455,-19,99,1,1,1505.3365746784236
27,Two year,52.416074751717076,1,0,Mailed check,1,0,46,Female,No,1,0,0,0,1415.234018296361,3,0,20.151519793097222,60.055423241683,37,4,0,2,1918.2230255633726
18,Month-to-month,107.30467310971133,0,0,Electronic check,1,0,58,Male,Fiber optic,0,0,0,0,1931.484115974804,5,2,2.7814859383171315,29.83421498785981,-11,57,1,1,2418.6725506398893
27,One year,66.62911597118122,1,0,Bank transfer,1,1,71,Male,Fiber optic,0,0,0,1,1798.986131221893,2,0,87.94265370737602,52.894645128314224,35,3,0,2,2251.8296133121935
21,One year,58.82583778715828,1,0,Bank transfer,0,0,52,Male,DSL,0,0,0,1,1235.342593530324,4,0,45.368501823999296,46.78999473268394,66,6,0,2,1932.511571651171
2,Month-to-month,53.38791154787897,0,0,Mailed check,1,0,32,Male,DSL,0,0,0,0,106.77582309575794,2,0,6.300783722562009,78.0042757491311,26,30,0,2,454.97790275739635
43,Two year,97.49513752657283,1,1,Credit card,1,0,56,Female,Fiber optic,0,0,1,0,4192.2909136426315,2,0,5.413102655606512,58.208448064460825,26,1,0,2,3057.8230825140718
33,Two year,54.40977946722266,1,1,Bank transfer,1,0,25,Male,Fiber optic,1,1,0,0,1795.522722418348,1,0,39.2184111977538,67.65269668386253,41,3,0,2,2503.763902667931
52,Two year,89.02508801097663,1,1,Bank transfer,1,0,42,Female,Fiber optic,1,1,1,1,4629.304576570785,1,0,101.59729939926521,68.21765332738089,28,12,0,2,2930.504158000863
41,Two year,60.22663258118269,1,1,Bank transfer,1,0,54,Male,DSL,0,1,0,0,2469.2919358284903,2,0,10.60453111288632,47.47046011238887,90,1,0,2,3342.995063843039
48,Two year,66.55524095121929,1,1,Credit card,1,0,27,Male,Fiber optic,0,1,0,1,3194.651565658526,2,1,83.44137503232562,49.15766085833944,70,7,0,2,3377.888772077563
26,Two year,78.66108704885619,0,1,Mailed check,0,0,25,Female,Fiber optic,0,0,0,0,2045.188263270261,2,0,282.71881780437735,58.35112193661229,18,29,0,2,2069.37815608017
8,Month-to-month,65.06466710441921,0,0,Mailed check,1,0,24,Female,Fiber optic,0,1,1,0,520.5173368353537,1,1,58.884118427443426,55.888937384223894,55,26,0,2,1637.2235893789878
58,Two year,93.41631323368503,1,1,Credit card,1,1,77,Female,DSL,1,0,1,1,5418.146167553732,1,1,3.7131771322533234,72.27607560704112,65,20,0,2,4358.54184124899
14,Two year,75.59585744333008,0,0,Mailed check,0,0,55,Male,DSL,0,0,0,0,1058.3420042066211,2,0,115.76943364493505,59.77102444739611,-4,29,0,2,1284.3998879980943
61,Two year,83.17659597374004,1,1,Credit card,1,0,28,Female,DSL,0,0,0,1,5073.772354398142,1,0,18.3859825553838,74.16730648598504,37,1,0,2,3520.280880671912
10,Month-to-month,74.94761508432674,0,0,Electronic check,1,0,59,Female,Fiber optic,1,0,0,1,749.4761508432674,3,3,1.3821367410826215,19.031571360271457,-19,144,1,0,2058.947768205106
9,Month-to-month,40.690060533136645,0,0,Mailed check,1,0,25,Male,Fiber optic,1,0,0,0,366.2105447982298,4,0,55.70361914437023,62.667345995732774,60,5,0,2,1461.4831172873673
16,Two year,85.08154516173218,1,1,Credit card,0,0,20,Female,DSL,0,0,1,0,1361.3047225877149,0,2,12.089450674100274,66.79590943474969,40,0,0,2,1578.8423582513565
9,Month-to-month,34.15193789050932,1,0,Electronic check,1,0,63,Male,Fiber optic,0,0,1,0,307.3674410145839,2,3,79.07039707906587,60.10449122317296,29,3,0,2,927.3088936484652
5,One year,38.196013102347244,1,1,Mailed check,0,1,71,Male,Fiber optic,1,0,1,0,190.98006551173623,4,0,19.501883038991334,64.81213716509492,50,44,0,2,1592.521777093524
29,One year,86.95386496770783,1,0,Bank transfer,0,0,23,Female,DSL,1,1,0,0,2521.662084063527,0,1,18.281387272058495,57.22116061013778,33,8,0,2,2724.0393310171626
48,Two year,82.58516203989052,1,1,Credit card,1,0,64,Female,DSL,1,0,1,0,3964.087777914745,4,1,28.247305758843346,64.1464194034924,78,5,0,2,3607.273082654199
47,Two year,98.11190110405178,1,1,Credit card,1,0,27,Male,Fiber optic,0,0,1,1,4611.259351890434,2,1,321.9116061429381,54.29227717680807,34,25,0,2,2862.7660381523474
7,One year,56.77609580429818,0,1,Electronic check,1,0,42,Male,Fiber optic,0,0,0,1,397.4326706300873,1,0,141.37353765569264,76.31940774176553,28,9,0,2,1620.0439752392138
2,Month-to-month,45.43163242619753,0,0,Electronic check,0,0,43,Female,DSL,0,0,0,0,90.86326485239506,3,1,12.963591419421794,77.87955139365585,85,3,0,2,1707.8644924220916
21,One year,64.6553356902634,1,0,Mailed check,1,1,71,Female,No,1,0,1,0,1357.7620494955313,1,0,234.8052041652176,71.99247037841282,22,7,0,2,2181.810192353033
32,Two year,78.53012125005083,0,1,Bank transfer,1,1,66,Male,Fiber optic,0,1,1,0,2512.9638800016264,0,1,22.089472707836308,42.57512316937248,50,5,1,2,2745.312876837559
6,Month-to-month,34.295519410141026,0,0,Electronic check,0,0,43,Male,Fiber optic,1,0,0,0,205.77311646084615,6,0,20.04084640866874,66.8522997168821,80,13,0,2,1268.0949046282767
24,One year,52.23553073012301,1,0,Credit card,1,0,40,Male,No,0,1,1,0,1253.6527375229523,4,0,84.98726977905639,74.88120920840588,72,13,0,2,2602.794076357681
61,Two year,86.36455057878106,1,1,Bank transfer,1,0,30,Female,No,1,0,0,0,5268.237585305645,3,0,95.61577952827372,53.0977734462722,77,37,0,2,5092.772099595209
10,Month-to-month,100.70324923636991,0,0,Electronic check,1,0,24,Female,Fiber optic,0,0,0,0,1007.0324923636991,4,5,8.727298833342589,6.928751529312506,-20,72,1,0,2631.6817607539824
10,Month-to-month,38.785762291841294,0,0,Mailed check,1,0,22,Male,Fiber optic,0,1,0,1,387.85762291841297,3,0,38.98128541018475,54.52820235939065,66,13,0,2,2137.5037776466825
26,One year,60.761341951036435,1,0,Bank transfer,1,0,63,Female,No,1,0,1,0,1579.7948907269474,2,0,102.95833942869953,50.00191118583913,58,16,0,2,2637.5866057129124
40,Two year,85.30176439863311,1,1,Bank transfer,1,1,69,Male,DSL,0,1,0,1,3412.0705759453244,2,0,22.74255450865691,48.300977192815104,42,7,0,2,2657.115009130127
14,Month-to-month,93.59214874188069,0,0,Electronic check,1,1,75,Female,DSL,0,0,0,1,1310.2900823863297,7,2,30.991102264079657,26.37627860972699,32,124,1,1,3361.8425682729617
4,Month-to-month,63.289220073443545,0,1,Electronic check,1,0,24,Male,Fiber optic,0,0,1,0,253.15688029377418,2,1,9.778270024126027,42.022065814,52,5,0,2,1813.5356501039648
16,Two year,59.37486345615223,1,0,Bank transfer,0,0,26,Male,Fiber optic,1,0,0,1,949.9978152984356,0,0,18.558797292256347,67.77861322796711,-22,10,0,2,1073.8409963864544
66,Two year,79.38406348075459,1,1,Bank transfer,1,0,53,Male,No,1,0,0,0,5239.348189729803,1,0,119.90876524652124,61.6607336051996,41,20,0,2,4066.450305538953
22,Month-to-month,92.20795361562502,0,0,Electronic check,1,0,62,Male,No,1,1,0,0,2028.5749795437503,9,2,0.49768122837051515,12.451367073301519,-62,65,1,1,2090.8178187824888
4,One year,70.61586663570594,1,0,Mailed check,1,0,22,Female,Fiber optic,0,1,0,0,282.46346654282377,1,0,303.48606728840696,62.963188136361836,81,0,0,2,2357.6240693016257
46,Two year,68.7922139529276,1,1,Credit card,1,0,55,Male,DSL,1,0,1,1,3164.4418418346695,0,0,0.9053428491518647,47.36925313357327,60,4,0,2,3611.951632213191
4,Month-to-month,35.66935477762863,1,0,Electronic check,1,1,69,Female,Fiber optic,0,1,1,0,142.6774191105145,0,1,71.79909607092529,78.14187540511668,24,11,0,2,831.3726635514948
44,Two year,99.19129831418087,1,1,Credit card,1,0,47,Male,Fiber optic,0,1,1,1,4364.4171258239585,1,1,43.405879745159545,67.0271159487691,15,0,0,2,3220.119733185727
53,Two year,62.74851330073071,1,1,Credit card,1,0,63,Male,No,0,0,0,1,3325.6712049387274,3,1,6.456698008538299,44.13225438605215,47,7,0,2,3591.998913404892
62,Two year,85.96298635177573,1,1,Credit card,1,1,77,Male,Fiber optic,1,1,1,0,5329.705153810095,2,0,51.7591292690776,70.38350948059808,34,13,0,2,3862.437958218596
50,Two year,65.1930579580687,1,1,Credit card,1,0,51,Male,Fiber optic,0,0,1,0,3259.652897903435,1,0,10.676892918995897,62.39416047152179,2,6,0,2,3302.0488126221603
67,Two year,75.64171052232697,1,1,Bank transfer,1,0,19,Female,DSL,1,0,0,0,5067.994604995907,4,4,100.4172230473652,76.70310331859453,10,23,0,1,4314.5589006187665
53,Two year,73.23557451956688,1,1,Bank transfer,1,0,36,Female,Fiber optic,0,0,1,0,3881.4854495370446,0,0,24.339449131908367,68.3569817362723,60,6,0,2,4141.356314471755
45,Two year,94.47947633617089,1,1,Credit card,1,0,26,Female,Fiber optic,0,0,1,1,4251.57643512769,1,1,45.39754389365287,40.09607100287971,70,9,0,2,3951.1394226294624
25,One year,81.32034159752641,0,1,Credit card,1,0,38,Female,No,0,1,1,0,2033.00853993816,2,1,34.484951355050434,41.11533696503331,16,13,1,1,2782.8611604997245
12,Month-to-month,89.64722196866799,0,0,Electronic check,1,0,64,Male,DSL,0,0,0,1,1075.766663624016,9,0,9.986866166767602,28.103613301004515,-36,43,1,1,1568.979557761282
9,Month-to-month,79.79011838899592,0,1,Mailed check,1,0,37,Male,DSL,0,0,0,1,718.1110655009633,2,1,54.88746596015481,53.428755772920184,56,6,0,2,1855.5681603612963
17,One year,62.41240526173957,0,1,Credit card,1,1,76,Female,No,1,0,1,1,1061.0108894495727,2,0,17.713123216399588,47.67798884429584,55,15,0,2,2236.3376481471914
17,One year,71.14060684639043,1,1,Credit card,1,0,59,Female,No,0,1,1,0,1209.3903163886373,2,0,13.881299433819134,48.51689714951162,20,9,0,2,1390.8039867821271
18,One year,64.51314898907495,0,1,Bank transfer,1,0,43,Female,DSL,0,0,0,0,1161.236681803349,0,0,45.12092305465186,58.99551661008642,6,3,0,2,1277.3168945799644
23,Month-to-month,102.05998166160741,0,0,Electronic check,1,0,24,Male,DSL,0,0,0,0,2347.3795782169705,5,1,20.941317511377996,15.566742789847753,13,1,1,2,2755.718831576617
5,One year,56.91920934482166,0,0,Mailed check,1,0,63,Female,No,0,0,0,0,284.5960467241083,2,0,39.80568462727594,44.243721876060235,37,10,0,2,1151.2681925962993
43,Two year,87.23899308952979,1,1,Credit card,1,0,45,Male,No,0,0,0,0,3751.2767028497806,3,1,1.2401002923585287,48.21900704537131,53,17,0,2,3595.375354397819
8,Month-to-month,83.26531850602095,0,0,Electronic check,1,0,63,Female,DSL,0,0,0,1,666.1225480481676,4,5,5.999482736718146,16.676323514307015,9,69,1,0,3121.913599186202
64,Two year,85.85800360498428,1,1,Bank transfer,1,0,24,Female,Fiber optic,0,1,0,1,5494.912230718994,2,1,1.6256381036706948,68.47233975352664,74,52,0,2,4993.017529891435
14,One year,68.38446687094415,1,0,Bank transfer,1,0,60,Female,Fiber optic,0,0,0,0,957.3825361932181,3,1,11.40528299861537,45.73138714025102,30,14,0,2,1604.6498378282738
66,Two year,95.08957828648802,1,1,Credit card,1,0,56,Male,DSL,0,0,0,0,6275.91216690821,2,0,3.8172200382713686,78.41654257515438,66,23,0,2,3856.2471548744406
11,Month-to-month,46.046771915972016,0,1,Electronic check,1,0,46,Female,Fiber optic,0,0,0,1,506.51449107569215,1,0,219.4884129497659,49.1893710479789,58,52,0,2,1398.5159979670548
11,Month-to-month,73.67777881135444,0,1,Electronic check,0,0,55,Male,DSL,0,0,1,1,810.4555669248989,1,0,45.917799131288625,79.83147953419801,-4,0,0,2,1316.040276799771
12,One year,53.11575062380628,1,0,Credit card,0,0,41,Male,DSL,0,1,1,1,637.3890074856754,4,0,36.871216399608954,74.00043937817381,35,0,0,2,799.7161421798068
5,Month-to-month,76.6807688917547,0,0,Electronic check,0,0,25,Female,Fiber optic,0,0,1,0,383.4038444587735,2,0,8.937582691583486,55.63483545682064,46,12,0,2,1884.924420336957
35,Two year,51.51801945043526,0,1,Bank transfer,1,0,64,Male,No,1,1,1,0,1803.130680765234,1,0,163.43376763105385,68.29725191655126,-7,13,0,2,1778.833263876032
49,Two year,60.36121616518201,1,1,Credit card,1,0,32,Male,DSL,1,1,1,0,2957.6995920939185,2,0,6.84007537790657,40.948010752331776,50,3,0,2,3535.830678503272
11,Month-to-month,117.25807285889485,0,0,Electronic check,1,0,35,Male,DSL,0,0,0,0,1289.8388014478433,9,1,2.7134151744829578,20.522277002012842,-61,123,1,1,1672.0614043156993
33,Two year,73.96788364084432,0,1,Mailed check,0,0,31,Female,Fiber optic,0,1,0,0,2440.9401601478626,1,0,170.6486846339634,52.271773513739014,26,9,0,2,2517.5953099289177
49,Two year,94.58744768134162,1,1,Bank transfer,1,1,79,Male,DSL,1,0,0,0,4634.7849363857395,1,0,39.18951258569474,49.742834894944906,93,4,0,2,4438.234495715601
14,One year,83.06548591084022,1,1,Mailed check,0,0,43,Female,Fiber optic,0,0,1,0,1162.916802751763,3,2,6.84195816326766,47.6592941028925,100,3,0,1,4135.98670829726
10,Month-to-month,119.00002077996658,0,0,Electronic check,1,0,60,Female,No,1,0,0,1,1190.0002077996658,7,6,13.257972621609104,17.91411486681,-45,19,0,0,2336.171469638732
57,Two year,93.79157745144086,1,1,Bank transfer,1,0,20,Female,Fiber optic,0,1,0,1,5346.119914732129,4,0,114.81127032941679,75.3364791532784,26,4,0,2,3859.5622322539475
60,Two year,94.88193353788031,1,1,Bank transfer,1,1,78,Female,DSL,0,1,1,0,5692.916012272819,4,1,0.8545112464038378,76.61426146450492,67,0,0,2,4913.6920725703
4,Month-to-month,52.60914696800539,0,1,Electronic check,1,0,62,Male,DSL,1,1,1,0,210.43658787202156,1,1,81.21356445754185,66.78290727524004,11,13,1,2,1099.0256840747995
2,One year,34.68287263037372,1,0,Mailed check,1,0,59,Female,Fiber optic,0,0,1,0,69.36574526074745,3,2,73.1650106811573,66.25196396311502,-1,13,1,2,716.289706166031
9,Month-to-month,61.45587893171334,0,0,Mailed check,0,0,19,Male,DSL,0,0,0,0,553.10291038542,1,0,7.176689582951475,73.7447312704,29,7,1,2,1703.6605624158422
53,Two year,94.2082794007348,1,1,Bank transfer,1,1,70,Male,No,1,0,1,1,4993.0388082389445,2,0,2.0261897879390975,48.391706811946314,50,2,0,2,3782.9567167407135
18,Month-to-month,108.3753347697682,0,0,Electronic check,1,0,38,Female,DSL,0,0,1,0,1950.7560258558276,9,2,23.161513156369576,7.563254248232708,-30,20,1,1,1660.8658467315001
12,Month-to-month,70.80294113400569,0,0,Electronic check,1,0,23,Male,DSL,1,0,0,0,849.6352936080683,10,4,5.349244255070843,29.180466386728124,-28,165,1,0,2494.1304481604698
10,One year,30.422574803123027,1,0,Mailed check,0,0,54,Male,DSL,1,0,0,1,304.2257480312303,0,0,97.00491510690556,69.22609370041857,42,3,0,2,1018.9219428083717
58,Two year,78.66431138788863,1,1,Credit card,1,1,79,Male,Fiber optic,0,0,0,0,4562.530060497541,1,1,27.29509842983831,48.87644968000002,42,25,0,2,3535.020985058865
38,Two year,61.77551088683418,1,1,Credit card,1,0,58,Male,DSL,0,1,0,1,2347.4694136996986,1,1,20.325809766314414,47.63766409509608,34,25,0,2,2590.7489352911266
20,Month-to-month,112.90068287841635,0,0,Electronic check,1,1,70,Male,Fiber optic,0,0,0,1,2258.013657568327,10,2,10.19166357673483,24.27547125911501,-36,244,1,0,2914.61754167355
12,Month-to-month,94.37637852025,0,0,Electronic check,1,0,37,Female,Fiber optic,0,0,0,1,1132.516542243,4,4,11.491149714384052,12.553716578152997,-13,1,1,1,2217.6191161609077
5,Month-to-month,38.56367053331198,0,0,Electronic check,1,0,46,Male,Fiber optic,0,0,0,0,192.8183526665599,3,0,177.4157889868373,61.36054932518901,15,14,0,2,892.2923411276495
8,One year,40.50236686460348,1,0,Electronic check,1,1,71,Female,Fiber optic,1,0,0,0,324.01893491682785,1,1,2.445008858252283,67.49233420128178,41,10,1,2,1693.3555544685573
21,Month-to-month,109.90232914184102,0,0,Electronic check,1,1,74,Male,DSL,0,0,0,1,2307.9489119786613,8,4,70.97805090447379,28.87881925887408,-72,22,1,1,2140.488106872385
5,One year,42.49794906197478,1,1,Electronic check,1,1,76,Male,Fiber optic,1,0,0,1,212.4897453098739,1,0,17.906049838725252,67.37827035936311,63,7,0,2,1538.4587077096796
21,Two year,80.48803091704329,1,1,Mailed check,0,0,23,Female,No,1,0,0,0,1690.2486492579092,2,0,4.154265056190833,65.23075640518785,73,0,0,2,2468.4002456449925
47,Two year,84.33945650639166,1,1,Bank transfer,1,0,21,Male,No,0,1,0,1,3963.9544558004077,3,1,58.11461956506231,70.87593776374092,56,21,0,2,3194.3190265361814
65,Two year,99.79925477300372,1,1,Bank transfer,1,0,47,Female,No,0,0,1,1,6486.951560245242,0,1,49.47427598290868,60.49815639704203,77,0,0,2,4292.925442126768
68,Two year,79.26197361103416,1,1,Bank transfer,1,0,35,Male,Fiber optic,0,1,0,0,5389.814205550323,1,0,89.1429011160285,61.785959355455944,-18,7,0,2,3413.455228434598
6,Month-to-month,34.509785010012216,0,0,Mailed check,1,0,19,Male,DSL,0,0,1,0,207.05871006007328,1,0,74.30242977513478,40.64446875715349,18,17,0,2,775.4629412066838
16,Month-to-month,80.83421219945014,0,0,Electronic check,1,1,78,Male,Fiber optic,0,0,0,1,1293.3473951912022,10,2,15.894337582400235,7.621473938748355,-43,32,1,1,1658.0724342864796
